"session","subject.id","round","message.id","game","gameType","decision","team.id","message.en","message","lower.lvl","upper.lvl","salience.payoff.x","salience.label.x","teamThinking","history","subject.id.cum","input","input.lb","input.lbub"
8,11,5,"8.11.5","AML","X-Y","Y",2,"Okay, since I made the decision for our team before, I'll now make the decision for the other team.","Okay.. da ich davor für unser team entschieden hab, entscheid ich jetzt mal für das andere..",0,2,"no","no","none","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,$)",121,"Team: 2 
Game: AML 
Decision: Y 
Message: Okay.. da ich davor für unser team entschieden hab, entscheid ich jetzt mal für das andere..","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,11,6,"8.11.6","AM4","Pie","$",2,"Hm.. definitely not the lower one; hopefully they're not that brazen :P","Hm.. auf keinen fall das untere; so dreist sind die ja hoffentlich nicht :P",1,1,"no","no","pareto dominance arguments","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,$), (5,AML,Y)",121,"Team: 2 
Game: AM4 
Decision: $ 
Message: Hm.. auf keinen fall das untere; so dreist sind die ja hoffentlich nicht :P","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,11,7,"8.11.7","ALL","X-Y","X",2,"Ok, now it's getting difficult. If one assumes that the same question will come up again in the next round... Do you take the risk and hope that the others will back down? Or not? I would like to know what the next question will be... I would probably take the risk here and then possibly back down in the last round. I have no idea.","Ok jetzt wirds schwierig. Wenn man davon ausgeht dass die gleiche frage in der runde danach nochmal so ähnlich kommt Riskiert man das und hofft die andern geben klein bei? oder nicht? Ich würd gern wissen wie die frage danach lautet.. ich würds vermutlich hier einmal riskiern und dann evtl bei der letzten klein beigeben. Keine Ahnung",1,2,"H","no","none","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,$), (5,AML,Y), (6,AM4,$)",121,"Team: 2 
Game: ALL 
Decision: X 
Message: Ok jetzt wirds schwierig. Wenn man davon ausgeht dass die gleiche frage in der runde danach nochmal so ähnlich kommt Riskiert man das und hofft die andern geben klein bei? oder nicht? Ich würd gern wissen wie die frage danach lautet.. ich würds vermutlich hier einmal riskiern und dann evtl bei der letzten klein beigeben. Keine Ahnung","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,11,8,"8.11.8","S2","Pie","$",2,":) Everyone is typing so eagerly..",":) ALle tippen so eifrig..",0,0,"no","no","none","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,$), (5,AML,Y), (6,AM4,$), (7,ALL,X)",121,"Team: 2 
Game: S2 
Decision: $ 
Message: :) ALle tippen so eifrig..","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
8,12,1,"8.12.1","SL","X-Y","X",2,"X somehow comes across as more natural, it's also the first thing I think of, I think the others will take that too, I say X","X kommt irgendwie selbstverständlicher rüber ist auch das erstgenannte denk das nehm die anderen auch ich sag x",1,1,"no","X","labels as coordination device","no history",122,"Team: 2 
Game: SL 
Decision: X 
Message: X kommt irgendwie selbstverständlicher rüber ist auch das erstgenannte denk das nehm die anderen auch ich sag x","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,12,2,"8.12.2","S1","Pie","$",2,"On the far left, the one with the dollar sign $$$$ is logical, it's instinctive to use that","ganz links, dass mit dem dollar zeichen $$$$ ist doch logisch das ist instikt das man das nimmt",1,1,"no","$","labels as coordination device","(1,SL,X)",122,"Team: 2 
Game: S1 
Decision: $ 
Message: ganz links, dass mit dem dollar zeichen $$$$ ist doch logisch das ist instikt das man das nimmt","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,12,3,"8.12.3","ASL","X-Y","X",2,"We should not be generous but rather think selfishly, hoping that others will grant us that or so X?? But it could also be the other way around?? I am happy to join in with a meaningful suggestion.","wir sollten nicht großzügig sein sondern egoistisch denken, hoffen das die anderen uns das gönnen oder also X?? kann aber auch sein das es genau anders rum ist ?? schließe mich gerne an bei sinnvollem vorschlag",2,3,"H","no","none","(1,SL,X), (2,S1,$)",122,"Team: 2 
Game: ASL 
Decision: X 
Message: wir sollten nicht großzügig sein sondern egoistisch denken, hoffen das die anderen uns das gönnen oder also X?? kann aber auch sein das es genau anders rum ist ?? schließe mich gerne an bei sinnvollem vorschlag","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
8,12,4,"8.12.4","AM2","Pie","$",2,"The dollar sign $$$ immediately catches the eye. I also suggest to the other team that we give them 1 $ more. Ignore the last sentence, let's give ourselves 1 $.","dollar zeichen $$$ fällt sofort ins AUge auch dem andren team schlage vor wir gönnen ihnen 1 $ mehr ignoreier letzten satz wir gönn uns 1 $",1,1,"no","$","labels as coordination device","(1,SL,X), (2,S1,$), (3,ASL,X)",122,"Team: 2 
Game: AM2 
Decision: $ 
Message: dollar zeichen $$$ fällt sofort ins AUge auch dem andren team schlage vor wir gönnen ihnen 1 $ mehr ignoreier letzten satz wir gönn uns 1 $","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,12,5,"8.12.5","AML","X-Y","Y",2,"Always the same problem!! If we always use the same tactic, we either always win or always lose. This time, I assume they are selfish, so I would say Y.","immer das gleiche Problem !! wenn wir immer auf die gleiche taktik setzten gewinn wir immer oder verlieren immer ich geh diesmal davon aus die sind egoistisch also würd ich Y sagen",1,2,"H","no","none","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,$)",122,"Team: 2 
Game: AML 
Decision: Y 
Message: immer das gleiche Problem !! wenn wir immer auf die gleiche taktik setzten gewinn wir immer oder verlieren immer ich geh diesmal davon aus die sind egoistisch also würd ich Y sagen","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,12,6,"8.12.6","AM4","Pie","$",2,"$ sign tactic ;) we are generous and hope that the dollar sign $$$$ will attract!","$ zeichen taktik ;) wir sind großzügig und hoffen das dollar zeichen $$$$ lockt an !!!!",1,1,"no","$","labels as coordination device","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,$), (5,AML,Y)",122,"Team: 2 
Game: AM4 
Decision: $ 
Message: $ zeichen taktik ;) wir sind großzügig und hoffen das dollar zeichen $$$$ lockt an !!!!","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,12,7,"8.12.7","ALL","X-Y","Y",2,"If both think ""let's give it to them,"" it will be difficult, but don't estimate the others as so social, therefore we'll give it to them. Here it's about a lot of money, so they are probably rather stingy.","wenn beide denken gönn wir es ihnen wird das schwer aber schätz die anderern nicht so sozial ein daher wir gönn es ihnen hier geht es schon um viel geld da sind die glaub eher geizig",1,2,"H","no","none","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,$), (5,AML,Y), (6,AM4,$)",122,"Team: 2 
Game: ALL 
Decision: Y 
Message: wenn beide denken gönn wir es ihnen wird das schwer aber schätz die anderern nicht so sozial ein daher wir gönn es ihnen hier geht es schon um viel geld da sind die glaub eher geizig","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,12,8,"8.12.8","S2","Pie","$",2,"dollar $$$ tactic is clearly 6.6, there's no question about it","dollar $$$ taktik ganz klar 6,6 ist ja keine Frage",0,1,"no","$","labels as coordination device","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,$), (5,AML,Y), (6,AM4,$), (7,ALL,Y)",122,"Team: 2 
Game: S2 
Decision: $ 
Message: dollar $$$ taktik ganz klar 6,6 ist ja keine Frage","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,13,1,"8.13.1","SL","X-Y","X",1,"X is chosen more often than Y","X wird eher gewählt als Y",1,1,"no","X","labels as coordination device","no history",123,"Team: 1 
Game: SL 
Decision: X 
Message: X wird eher gewählt als Y","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,13,2,"8.13.2","S1","Pie","§",1,"White stands out and hopefully Team 2 chooses with the same thought.","weiß sticht hervor und hoffentlich wählt Team 2 mit demselben gedanken",1,1,"no","§","labels as coordination device","(1,SL,X)",123,"Team: 1 
Game: S1 
Decision: § 
Message: weiß sticht hervor und hoffentlich wählt Team 2 mit demselben gedanken","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,13,3,"8.13.3","ASL","X-Y","Y",1,"Team 2 might think that they want to be generous and accordingly give us 0.10 cents more.","Team 2 denkt vllt, dass sie großzügig sein wollen, und uns dementsprechend 0.10 cent mehr geben.",1,2,"no","no","none","(1,SL,X), (2,S1,§)",123,"Team: 1 
Game: ASL 
Decision: Y 
Message: Team 2 denkt vllt, dass sie großzügig sein wollen, und uns dementsprechend 0.10 cent mehr geben.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,13,4,"8.13.4","AM2","Pie","§",1,"Team 2 might think that we will choose the white field again because it stands out and because we will receive more accordingly, they might choose that as well.","Team 2 könnte denken,d ass wir wieder das weiße Feld wählen, weil es heraussticht und weil wir mehr erhalten dementsprechend wählen sie das evtl auch",2,2,"H","§","labels as coordination device","(1,SL,X), (2,S1,§), (3,ASL,Y)",123,"Team: 1 
Game: AM2 
Decision: § 
Message: Team 2 könnte denken,d ass wir wieder das weiße Feld wählen, weil es heraussticht und weil wir mehr erhalten dementsprechend wählen sie das evtl auch","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,13,5,"8.13.5","AML","X-Y","X",1,"Team 2 thinks they have earned more money now and choose X.","Team 2 denkt sich, sie hätten dann jetzt mehr Geld verdient und wählen X",1,2,"H","no","none","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,§)",123,"Team: 1 
Game: AML 
Decision: X 
Message: Team 2 denkt sich, sie hätten dann jetzt mehr Geld verdient und wählen X","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,13,6,"8.13.6","AM4","Pie","$",1,"Team 2 chooses a higher amount for themselves, but still gives us 1 more taler.","Team 2 wählt für sich einen höheren Betrag, aber gibt uns trotzdem den 1 Taler mehr",1,2,"H","no","pareto dominance arguments","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,§), (5,AML,X)",123,"Team: 1 
Game: AM4 
Decision: $ 
Message: Team 2 wählt für sich einen höheren Betrag, aber gibt uns trotzdem den 1 Taler mehr","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,13,7,"8.13.7","ALL","X-Y","X",1,"I will choose what you choose","ich werde wählen, was du wählst",0,0,"no","no","none","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,§), (5,AML,X), (6,AM4,$)",123,"Team: 1 
Game: ALL 
Decision: X 
Message: ich werde wählen, was du wählst","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
8,13,8,"8.13.8","S2","Pie","#",1,"Weird explanation, but I think the other team are right-handed and therefore tend to lean to the right.","komische Erklärung, aber ich denke, dass das andere Team Rechtshänder sind und deshalb eher zu rechts tendieren",1,1,"no","#","labels as coordination device","(1,SL,X), (2,S1,§), (3,ASL,Y), (4,AM2,§), (5,AML,X), (6,AM4,$), (7,ALL,X)",123,"Team: 1 
Game: S2 
Decision: # 
Message: komische Erklärung, aber ich denke, dass das andere Team Rechtshänder sind und deshalb eher zu rechts tendieren","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 1","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,14,3,"8.14.3","ASL","X-Y","Y",1,"Team 2 will surely assume that we are choosing for our own benefit and will then also opt for Alternative Y.","Team 2 wird bestimmt annehmen, dass wir zu unserem eigenen Vorteil auswählen und sich dann ebenfalls für Alternative Y entscheiden.",2,2,"H","no","none","no history",124,"Team: 1 
Game: ASL 
Decision: Y 
Message: Team 2 wird bestimmt annehmen, dass wir zu unserem eigenen Vorteil auswählen und sich dann ebenfalls für Alternative Y entscheiden.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,14,4,"8.14.4","AM2","Pie","§",1,"Since 2/3 of the fields are designed to our advantage, Team 2 will not choose option $.","Da 2/3 der Felder zu unserem Vorteil ausgelegt sind, wird sich Team 2 nicht für Variante $ entscheiden.",2,2,"H","no","none","(3,ASL,Y)",124,"Team: 1 
Game: AM2 
Decision: § 
Message: Da 2/3 der Felder zu unserem Vorteil ausgelegt sind, wird sich Team 2 nicht für Variante $ entscheiden.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,14,5,"8.14.5","AML","X-Y","Y",1,"I think we should always assume that Team 2 assumes that we act in our own interest... In order to make a profit themselves, they will probably also choose option Y.","Ich denke, wir sollten immer davon ausgehen, dass Team 2 annimmt, dass wir zu unserem eigenen Vorteil handeln... Um selbst noch einen Gewinn zu machen, werden sie wahrscheinlich auch Variante Y auswählen.",2,2,"H","no","none","(3,ASL,Y), (4,AM2,§)",124,"Team: 1 
Game: AML 
Decision: Y 
Message: Ich denke, wir sollten immer davon ausgehen, dass Team 2 annimmt, dass wir zu unserem eigenen Vorteil handeln... Um selbst noch einen Gewinn zu machen, werden sie wahrscheinlich auch Variante Y auswählen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,14,6,"8.14.6","AM4","Pie","#",1,"If we choose variant #, then Team 2 still has a profit of 6 talers...","Wenn wir Variante # auswählen, dann hat Team 2 immernoch 6 Taler Gewinn...",0,0,"no","no","none","(3,ASL,Y), (4,AM2,§), (5,AML,Y)",124,"Team: 1 
Game: AM4 
Decision: # 
Message: Wenn wir Variante # auswählen, dann hat Team 2 immernoch 6 Taler Gewinn...","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
8,14,7,"8.14.7","ALL","X-Y","Y",1,"If we can make a profit of 10 talers, then we should choose to do so. Perhaps team 2 assumes that we are playing selfishly and also decides to choose Y.","Wenn wir 10 Taler Gewinn machen können, dann sollten wir uns dafür entscheiden. Vielleicht nimmt ja Team 2 von uns an, dass wir egoistisch spielen und entscheidet sich ebenfalls für Y.",2,2,"H","no","none","(3,ASL,Y), (4,AM2,§), (5,AML,Y), (6,AM4,#)",124,"Team: 1 
Game: ALL 
Decision: Y 
Message: Wenn wir 10 Taler Gewinn machen können, dann sollten wir uns dafür entscheiden. Vielleicht nimmt ja Team 2 von uns an, dass wir egoistisch spielen und entscheidet sich ebenfalls für Y.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,14,8,"8.14.8","S2","Pie","§",1,"If we choose 6.6, then there are two options and the chances are lower that both teams will choose the same option.","Wenn wir uns für 6,6 entscheiden, dann gibt es zwei Wahlmöglichkeiten und die Chancen sind geringer, dass beide Teams die gleiche Variante wählen.",0,1,"no","§","labels as coordination device","(3,ASL,Y), (4,AM2,§), (5,AML,Y), (6,AM4,#), (7,ALL,Y)",124,"Team: 1 
Game: S2 
Decision: § 
Message: Wenn wir uns für 6,6 entscheiden, dann gibt es zwei Wahlmöglichkeiten und die Chancen sind geringer, dass beide Teams die gleiche Variante wählen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,15,1,"8.15.1","SL","X-Y","X",2,"I would be in favor of X. Just like that. If you choose something else, then I'll go with your suggestion! If you write the same thing, that you want to take mine, then we'll take yours.","Ich wäre für X. Einfach so. Wenn du was anderes nimmst, dann nehme ich deinen Vorschlag! Falls du das gleiche schreibst, also das du meinen Nehmen willst, dann nehmen wir deinen.",0,0,"no","X","none","no history",125,"Team: 2 
Game: SL 
Decision: X 
Message: Ich wäre für X. Einfach so. Wenn du was anderes nimmst, dann nehme ich deinen Vorschlag! Falls du das gleiche schreibst, also das du meinen Nehmen willst, dann nehmen wir deinen.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
8,15,2,"8.15.2","S1","Pie","$",2,"I would be $. But since it doesn't matter, let's go with yours again if we don't agree. $ if we agree, otherwise your choice in any other case.","Ich wäre $. Aber da es egal ist, nehmen wir wieder deins, wenn wir nicht übereinstimmen. bei gleichstimmig in jedem anderen Fall deine Wahl",0,0,"no","$","none","(1,SL,X)",125,"Team: 2 
Game: S1 
Decision: $ 
Message: Ich wäre $. Aber da es egal ist, nehmen wir wieder deins, wenn wir nicht übereinstimmen. bei gleichstimmig in jedem anderen Fall deine Wahl","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 0"
8,15,3,"8.15.3","ASL","X-Y","X",2,"We can take option X. If we assume that they say we definitely want to win, then they will take X. Only if they think the same of us, will they take Y. So, I would be for X. If you have a good suggestion for an agreement, I will go along with it.","Wir können pokern X nehmen. Wenn wir davon ausgehen das sie sagen wir wollen aufjedenfall gewinnen dann werden sie x nehmen. Nur wenn sie das gleiche von uns denken dann werden sie Y nehmen. Ich wäre also für X. Wenn du nen guten Vorschlag hast, zur einigung, schließe ich mich an.",2,3,"H","no","none","(1,SL,X), (2,S1,$)",125,"Team: 2 
Game: ASL 
Decision: X 
Message: Wir können pokern X nehmen. Wenn wir davon ausgehen das sie sagen wir wollen aufjedenfall gewinnen dann werden sie x nehmen. Nur wenn sie das gleiche von uns denken dann werden sie Y nehmen. Ich wäre also für X. Wenn du nen guten Vorschlag hast, zur einigung, schließe ich mich an.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
8,15,4,"8.15.4","AM2","Pie","§",2,"They have a 2/1 advantage. So I would take §. Just like that. I would say, same rule as before.","Die haben ein 2/1 Vorteil. Also ich würde §nehmen. Einfach so. Ich würde sagen, gleiche Regel wie vorhin.",0,1,"no","§","none","(1,SL,X), (2,S1,$), (3,ASL,X)",125,"Team: 2 
Game: AM2 
Decision: § 
Message: Die haben ein 2/1 Vorteil. Also ich würde §nehmen. Einfach so. Ich würde sagen, gleiche Regel wie vorhin.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
8,15,5,"8.15.5","AML","X-Y","X",2,"I would be back for X.","Ich wäre wieder für X.",0,3,"H","X","none","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,§)",125,"Team: 2 
Game: AML 
Decision: X 
Message: Ich wäre wieder für X.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 3"
8,15,6,"8.15.6","AM4","Pie","$",2,"Paragraph § is out, they will assume that we will never take it. The other option is again 50/50. I'll go along with your decision. I think that's the easiest way. Since I have to take something, I'll take $.","§fällt raus, die werden davon ausgehen das wir das niemals nehmen. Das andere ist wieder 50/50. Ich schließ mich deiner Entscheidung an. Denke so ist es am einfachsten. Da ich was nehmen muss nehme ich $",2,2,"no","~","none","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,§), (5,AML,X)",125,"Team: 2 
Game: AM4 
Decision: $ 
Message: §fällt raus, die werden davon ausgehen das wir das niemals nehmen. Das andere ist wieder 50/50. Ich schließ mich deiner Entscheidung an. Denke so ist es am einfachsten. Da ich was nehmen muss nehme ich $","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 2","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 2"
8,15,7,"8.15.7","ALL","X-Y","Y",2,"This time I would go with Y. Maybe we'll be lucky and get at least 5 coins. If you have X and a good explanation, then I'll go along with it.","Ich würde diesmal auf Y gehen. Vll haben wir damit Glück und bekommen wenigstens 5 Taler. Wenn du X und ne gute Erklärung hast, dann schließe ich mich an.",0,1,"no","no","none","(1,SL,X), (2,S1,$), (3,ASL,X), (4,AM2,§), (5,AML,X), (6,AM4,$)",125,"Team: 2 
Game: ALL 
Decision: Y 
Message: Ich würde diesmal auf Y gehen. Vll haben wir damit Glück und bekommen wenigstens 5 Taler. Wenn du X und ne gute Erklärung hast, dann schließe ich mich an.","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0","Team: 1 
Game: S2 
Decision: § 
Message: dieselbe idee wie immer. ich hoffe, dass wir dieselbe ideen hatten :) 
Lower bound: 0 
Upper bound: 1"
